"id","project","task","created_date","finished_date","cycle_time_days"
"P0-T4278",0,4278,2014-11-04,2014-11-03,-1
"P0-T4277",0,4277,2014-11-04,2014-11-03,-1
"P0-T4261",0,4261,2014-11-07,2014-12-10,33
"P0-T4275",0,4275,2014-12-03,2014-12-02,-1
"P0-T4274",0,4274,2014-11-03,2014-11-02,-1
"P0-T5599",0,5599,2015-04-05,2015-04-04,-1
"P0-T4268",0,4268,2014-11-11,2014-11-10,-1
"P0-T5598",0,5598,2015-03-30,2015-03-31,1
"P0-T4267",0,4267,2015-02-19,2015-02-18,-1
"P0-T6810",0,6810,2015-09-26,2015-10-04,8
"P0-T6812",0,6812,2015-09-23,2015-09-25,2
"P0-T6813",0,6813,2015-10-02,2015-10-03,1
"P0-T6814",0,6814,2015-09-28,2015-10-02,4
"P0-T6827",0,6827,2015-09-27,2015-09-29,2
"P0-T6809",0,6809,2015-10-04,2015-10-05,1
"P0-T6804",0,6804,2015-09-18,2015-09-19,1
"P0-T6805",0,6805,2015-09-18,2015-09-19,1
"P0-T6806",0,6806,2015-09-20,2015-09-19,-1
"P0-T6860",0,6860,2015-09-29,2015-09-30,1
"P0-T6870",0,6870,2015-10-06,2015-10-08,2
"P0-T6867",0,6867,2015-10-09,2015-10-14,5
"P0-T6861",0,6861,2015-10-03,2015-10-06,3
"P0-T4208",0,4208,2014-10-26,2014-10-27,1
"P0-T6834",0,6834,2015-09-26,2015-10-10,14
"P0-T6835",0,6835,2015-09-29,2015-09-30,1
"P0-T6836",0,6836,2015-09-30,2015-10-03,3
"P0-T6837",0,6837,2015-09-30,2015-10-01,1
"P0-T848",0,848,2013-11-27,2013-11-28,1
"P0-T832",0,832,2013-11-17,2013-11-16,-1
"P0-T830",0,830,2014-03-07,2014-03-06,-1
"P0-T820",0,820,2013-11-19,2013-11-18,-1
"P0-T819",0,819,2013-11-11,2013-11-10,-1
"P0-T889",0,889,2013-11-14,2013-12-07,23
"P0-T883",0,883,2013-11-22,2013-11-21,-1
"P0-T878",0,878,2013-11-14,2013-11-21,7
"P0-T877",0,877,2013-12-11,2013-12-13,2
"P0-T868",0,868,2013-11-22,2013-11-24,2
"P0-T857",0,857,2013-11-28,2013-12-03,5
"P0-T852",0,852,2014-01-07,2014-01-06,-1
"P0-T850",0,850,2013-12-07,2013-12-11,4
"P0-T851",0,851,2014-01-05,2014-01-04,-1
"P0-T4080",0,4080,2015-02-16,2015-02-15,-1
"P0-T4087",0,4087,2014-10-23,2014-11-02,10
"P0-T4086",0,4086,2014-12-05,2014-12-13,8
"P0-T4078",0,4078,2014-10-21,2014-10-25,4
"P0-T4097",0,4097,2015-02-14,2015-02-13,-1
"P0-T4062",0,4062,2015-02-13,2015-02-12,-1
"P0-T4061",0,4061,2014-10-16,2014-10-15,-1
"P0-T4060",0,4060,2014-10-16,2014-10-15,-1
"P0-T4059",0,4059,2014-10-16,2014-10-17,1
"P0-T4058",0,4058,2014-10-16,2014-10-15,-1
"P0-T4057",0,4057,2015-02-12,2015-02-11,-1
"P0-T4073",0,4073,2015-01-17,2015-01-16,-1
"P0-T4072",0,4072,2014-10-24,2014-10-23,-1
"P0-T4071",0,4071,2015-01-17,2015-01-16,-1
"P0-T4070",0,4070,2014-11-21,2014-11-20,-1
"P0-T897",0,897,2014-07-23,2014-07-22,-1
"P0-T4075",0,4075,2015-02-15,2015-02-14,-1
"P0-T4074",0,4074,2015-01-17,2015-01-16,-1
"P0-T4069",0,4069,2015-01-26,2015-01-25,-1
"P0-T891",0,891,2013-12-09,2013-12-08,-1
"P0-T6777",0,6777,2015-09-30,2015-10-03,3
"P0-T5443",0,5443,2015-03-21,2015-03-22,1
"P0-T5460",0,5460,2015-03-26,2015-04-04,9
"P0-T5456",0,5456,2015-03-24,2015-03-25,1
"P0-T5455",0,5455,2015-03-24,2015-03-25,1
"P0-T5458",0,5458,2015-03-23,2015-03-22,-1
"P0-T6760",0,6760,2016-02-06,2016-02-05,-1
"P0-T5430",0,5430,2015-04-22,2015-05-01,9
"P0-T6751",0,6751,2015-09-03,2015-09-06,3
"P0-T6767",0,6767,2015-09-19,2015-09-29,10
"P0-T5433",0,5433,2015-05-29,2016-04-18,325
"P0-T6768",0,6768,2015-09-19,2015-09-26,7
"P0-T6765",0,6765,2015-09-08,2015-11-10,63
"P0-T5497",0,5497,2015-04-04,2015-04-08,4
"P0-T5474",0,5474,2015-03-26,2015-03-30,4
"P0-T5467",0,5467,2015-03-25,2015-04-07,13
"P0-T5464",0,5464,2015-04-05,2015-04-09,4
"P0-T6798",0,6798,2015-09-17,2015-09-19,2
"P0-T5483",0,5483,2015-03-26,2015-03-28,2
"P0-T5476",0,5476,2015-05-04,2015-05-06,2
"P0-T5475",0,5475,2015-03-30,2015-03-31,1
"P0-T6700",0,6700,2015-08-27,2015-08-28,1
"P0-T6701",0,6701,2015-08-27,2015-08-28,1
"P0-T6708",0,6708,2015-08-28,2015-08-27,-1
"P0-T6709",0,6709,2015-08-28,2015-08-27,-1
"P0-T6706",0,6706,2016-05-27,2016-05-26,-1
"P0-T6707",0,6707,2015-09-13,2015-09-14,1
"P0-T5403",0,5403,2015-04-11,2015-04-13,2
"P0-T5402",0,5402,2015-03-24,2015-03-30,6
"P0-T6739",0,6739,2015-09-13,2015-09-15,2
"P0-T6750",0,6750,2015-09-03,2015-09-04,1
"P0-T6745",0,6745,2015-09-02,2015-09-03,1
"P0-T6740",0,6740,2015-09-09,2015-09-14,5
"P0-T6741",0,6741,2015-09-11,2015-09-16,5
"P0-T6743",0,6743,2015-09-02,2016-09-19,383
"P0-T6711",0,6711,2015-09-06,2015-09-05,-1
"P0-T6712",0,6712,2015-09-04,2015-09-13,9
"P0-T528",0,528,2014-01-12,2014-03-21,68
"P0-T526",0,526,2013-11-06,2013-11-05,-1
"P0-T527",0,527,2013-11-06,2013-11-07,1
"P0-T524",0,524,2013-10-13,2013-10-24,11
"P0-T525",0,525,2014-03-30,2014-03-29,-1
"P0-T520",0,520,2013-10-13,2016-11-26,1140
"P0-T521",0,521,2013-10-11,2013-10-23,12
"P0-T519",0,519,2013-11-10,2013-11-11,1
"P0-T517",0,517,2013-12-05,2013-12-08,3
"P0-T518",0,518,2013-10-11,2013-10-14,3
"P0-T515",0,515,2013-10-22,2013-10-21,-1
"P0-T516",0,516,2013-10-12,2013-10-22,10
"P0-T514",0,514,2013-10-14,2013-10-18,4
"P0-T511",0,511,2013-10-10,2013-10-19,9
"P0-T510",0,510,2013-10-18,2013-11-09,22
"P0-T502",0,502,2013-10-11,2013-10-22,11
"P0-T503",0,503,2013-10-11,2013-10-21,10
"P0-T501",0,501,2013-10-15,2013-10-16,1
"P0-T569",0,569,2016-06-28,2016-06-27,-1
"P0-T548",0,548,2013-10-14,2013-10-13,-1
"P0-T549",0,549,2014-03-31,2014-03-30,-1
"P0-T546",0,546,2013-10-14,2013-10-13,-1
"P0-T545",0,545,2013-10-12,2013-10-11,-1
"P0-T542",0,542,2014-03-30,2014-03-29,-1
"P0-T543",0,543,2014-03-30,2014-03-29,-1
"P0-T537",0,537,2013-10-19,2013-10-18,-1
"P0-T535",0,535,2013-10-26,2013-11-07,12
"P0-T536",0,536,2013-10-26,2013-11-09,14
"P0-T533",0,533,2014-03-30,2014-03-29,-1
"P0-T530",0,530,2013-10-13,2013-10-12,-1
"P0-T3099",0,3099,2014-07-29,2014-08-03,5
"P0-T597",0,597,2013-10-28,2013-11-09,12
"P0-T598",0,598,2013-12-23,2013-12-24,1
"P0-T595",0,595,2013-11-11,2013-11-10,-1
"P0-T596",0,596,2013-10-18,2013-10-17,-1
"P0-T593",0,593,2013-10-20,2013-10-19,-1
"P0-T594",0,594,2013-11-01,2013-10-31,-1
"P0-T591",0,591,2013-10-22,2013-10-23,1
"P0-T592",0,592,2013-10-22,2013-10-26,4
"P0-T590",0,590,2013-10-20,2013-10-19,-1
"P0-T588",0,588,2013-10-18,2013-10-19,1
"P0-T582",0,582,2013-11-22,2013-11-24,2
"P0-T575",0,575,2013-11-21,2013-11-23,2
"P0-T574",0,574,2013-10-15,2013-10-14,-1
"P0-T571",0,571,2013-10-16,2013-10-15,-1
"P0-T4483",0,4483,2015-02-19,2015-02-18,-1
"P0-T3143",0,3143,2014-08-18,2014-08-19,1
"P0-T3144",0,3144,2014-07-31,2014-07-30,-1
"P0-T4485",0,4485,2015-02-07,2015-02-06,-1
"P0-T4455",0,4455,2014-12-21,2014-12-20,-1
"P0-T4452",0,4452,2014-12-01,2014-11-30,-1
"P0-T4456",0,4456,2015-02-05,2015-02-04,-1
"P0-T3141",0,3141,2014-12-19,2014-12-18,-1
"P0-T3142",0,3142,2014-08-02,2014-08-07,5
"P0-T4470",0,4470,2014-12-31,2015-01-01,1
"P0-T497",0,497,2013-11-15,2013-12-06,21
"P0-T4464",0,4464,2014-12-09,2014-12-08,-1
"P0-T3138",0,3138,2014-08-01,2014-07-31,-1
"P0-T493",0,493,2013-12-13,2013-12-12,-1
"P0-T3139",0,3139,2014-12-02,2014-12-03,1
"P0-T3137",0,3137,2014-08-03,2014-08-05,2
"P0-T4499",0,4499,2014-11-25,2014-12-12,17
"P0-T4497",0,4497,2015-02-27,2015-02-26,-1
"P0-T5720",0,5720,2015-07-18,2015-07-26,8
"P0-T5724",0,5724,2015-04-23,2015-04-25,2
"P0-T5723",0,5723,2015-05-05,2015-05-13,8
"P0-T5722",0,5722,2015-04-25,2015-04-27,2
"P0-T5728",0,5728,2015-04-21,2015-05-03,12
"P0-T5725",0,5725,2015-10-30,2015-10-31,1
"P0-T5701",0,5701,2015-04-17,2015-04-20,3
"P0-T5704",0,5704,2015-04-19,2015-04-20,1
"P0-T5712",0,5712,2015-04-22,2015-04-24,2
"P0-T5715",0,5715,2015-04-18,2015-04-17,-1
"P0-T5714",0,5714,2015-04-18,2015-04-17,-1
"P0-T5718",0,5718,2015-07-21,2015-07-20,-1
"P0-T3105",0,3105,2014-08-03,2014-08-02,-1
"P0-T3106",0,3106,2014-08-01,2014-07-31,-1
"P0-T5767",0,5767,2015-05-05,2015-05-06,1
"P0-T5766",0,5766,2015-05-21,2015-05-23,2
"P0-T4448",0,4448,2014-11-20,2014-11-19,-1
"P0-T5778",0,5778,2015-04-27,2015-05-01,4
"P0-T4447",0,4447,2015-02-26,2015-02-25,-1
"P0-T5777",0,5777,2015-04-26,2015-05-03,7
"P0-T4445",0,4445,2014-12-31,2014-12-30,-1
"P0-T5740",0,5740,2015-04-21,2015-04-23,2
"P0-T4415",0,4415,2014-11-13,2014-11-20,7
"P0-T4414",0,4414,2014-11-10,2014-11-13,3
"P0-T4413",0,4413,2014-11-10,2014-11-13,3
"P0-T4412",0,4412,2014-11-10,2014-11-09,-1
"P0-T5749",0,5749,2015-05-28,2015-05-29,1
"P0-T5748",0,5748,2015-04-24,2015-04-30,6
"P0-T4417",0,4417,2014-11-11,2014-11-10,-1
"P0-T5747",0,5747,2015-04-24,2015-05-04,10
"P0-T5753",0,5753,2015-04-24,2015-05-01,7
"P0-T5752",0,5752,2015-04-22,2015-04-21,-1
"P0-T5755",0,5755,2015-04-25,2015-04-29,4
"P0-T5754",0,5754,2015-04-22,2015-04-21,-1
"P0-T605",0,605,2014-06-22,2014-10-06,106
"P0-T606",0,606,2014-01-21,2014-01-20,-1
"P0-T603",0,603,2013-10-19,2013-10-28,9
"P0-T602",0,602,2013-10-19,2013-10-18,-1
"P0-T647",0,647,2014-04-09,2014-04-08,-1
"P0-T648",0,648,2013-10-25,2013-10-29,4
"P0-T645",0,645,2013-11-07,2013-11-06,-1
"P0-T644",0,644,2013-12-21,2013-12-20,-1
"P0-T634",0,634,2015-01-20,2015-01-19,-1
"P0-T632",0,632,2013-10-18,2013-11-13,26
"P0-T633",0,633,2013-10-24,2013-11-04,11
"P0-T630",0,630,2013-12-24,2013-12-23,-1
"P0-T614",0,614,2013-10-19,2013-10-18,-1
"P0-T612",0,612,2014-01-03,2014-01-02,-1
"P0-T611",0,611,2014-01-04,2014-01-03,-1
"P0-T670",0,670,2013-11-21,2013-11-20,-1
"P0-T669",0,669,2013-10-28,2013-10-27,-1
"P0-T658",0,658,2013-10-28,2013-10-27,-1
"P0-T656",0,656,2013-11-03,2013-12-09,36
"P0-T657",0,657,2014-07-27,2014-11-12,108
"P0-T655",0,655,2014-04-10,2014-04-09,-1
"P0-T652",0,652,2013-10-28,2013-10-27,-1
"P0-T692",0,692,2014-04-14,2014-06-15,62
"P0-T3010",0,3010,2014-07-24,2014-07-23,-1
"P0-T3002",0,3002,2014-08-07,2014-08-06,-1
"P0-T3003",0,3003,2014-07-24,2014-07-28,4
"P0-T6999",0,6999,2015-11-02,2015-11-12,10
"P0-T3001",0,3001,2014-07-24,2014-07-23,-1
"P0-T6993",0,6993,2015-10-29,2015-11-03,5
"P0-T3006",0,3006,2014-08-13,2014-08-14,1
"P0-T3007",0,3007,2014-07-26,2014-07-27,1
"P0-T3004",0,3004,2014-11-24,2014-11-25,1
"P0-T3005",0,3005,2014-07-26,2014-07-27,1
"P0-T3008",0,3008,2014-07-26,2014-08-19,24
"P0-T3009",0,3009,2014-07-24,2014-07-26,2
"P0-T3011",0,3011,2014-07-26,2014-08-04,9
"P0-T3071",0,3071,2014-07-29,2014-07-31,2
"P0-T3070",0,3070,2014-08-02,2014-08-04,2
"P0-T3068",0,3068,2014-07-29,2014-08-03,5
"P0-T3069",0,3069,2014-07-29,2014-07-30,1
"P0-T3066",0,3066,2014-07-29,2014-08-08,10
"P0-T3067",0,3067,2014-08-20,2014-08-19,-1
"P0-T3077",0,3077,2014-12-18,2014-12-17,-1
"P0-T3078",0,3078,2014-07-30,2014-08-01,2
"P0-T5601",0,5601,2015-03-31,2015-03-30,-1
"P0-T5610",0,5610,2015-04-13,2015-04-22,9
"P0-T5614",0,5614,2015-04-03,2015-04-04,1
"P0-T5613",0,5613,2015-04-03,2015-04-04,1
"P0-T5612",0,5612,2015-04-01,2015-03-31,-1
"P0-T5611",0,5611,2015-04-15,2015-04-16,1
"P0-T5617",0,5617,2015-04-04,2015-04-05,1
"P0-T5616",0,5616,2015-04-04,2015-04-05,1
"P0-T5615",0,5615,2015-04-03,2015-04-04,1
"P0-T5619",0,5619,2015-04-07,2015-04-19,12
"P0-T6913",0,6913,2015-10-08,2015-10-10,2
"P0-T6914",0,6914,2015-10-10,2015-10-09,-1
"P0-T6924",0,6924,2015-10-08,2015-10-19,11
"P0-T6980",0,6980,2015-10-14,2015-10-15,1
"P0-T5641",0,5641,2015-04-12,2015-04-19,7
"P0-T6978",0,6978,2015-10-16,2015-10-17,1
"P0-T5640",0,5640,2015-04-12,2015-04-21,9
"P0-T6971",0,6971,2015-10-13,2015-10-19,6
"P0-T6972",0,6972,2015-10-21,2015-10-27,6
"P0-T6973",0,6973,2015-10-13,2015-10-25,12
"P0-T6990",0,6990,2015-10-29,2015-11-08,10
"P0-T6991",0,6991,2015-10-21,2015-10-27,6
"P0-T6992",0,6992,2015-10-29,2015-11-03,5
"P0-T6989",0,6989,2015-10-21,2015-10-28,7
"P0-T6982",0,6982,2016-06-30,2016-06-29,-1
"P0-T6983",0,6983,2016-03-05,2016-03-04,-1
"P0-T5627",0,5627,2015-10-22,2015-10-21,-1
"P0-T5626",0,5626,2015-04-11,2015-04-21,10
"P0-T5633",0,5633,2015-04-13,2015-04-14,1
"P0-T4309",0,4309,2014-11-09,2014-11-08,-1
"P0-T5639",0,5639,2015-04-14,2015-04-17,3
"P0-T4308",0,4308,2015-02-27,2015-02-26,-1
"P0-T4307",0,4307,2015-01-30,2015-01-29,-1
"P1-T13",1,13,2015-04-17,2015-04-16,-1
"P1-T14",1,14,2015-04-17,2015-04-16,-1
"P1-T15",1,15,2015-02-10,2015-02-20,10
"P1-T16",1,16,2015-04-15,2015-04-14,-1
"P1-T17",1,17,2015-02-09,2015-02-08,-1
"P1-T4274",1,4274,2017-11-11,2017-11-13,2
"P1-T4273",1,4273,2017-11-02,2017-11-03,1
"P1-T4278",1,4278,2017-12-08,2017-12-07,-1
"P1-T4279",1,4279,2017-12-08,2017-12-07,-1
"P1-T4281",1,4281,2017-11-07,2017-11-19,12
"P1-T4280",1,4280,2017-11-07,2017-11-15,8
"P1-T10",1,10,2015-02-10,2015-02-16,6
"P1-T11",1,11,2015-02-10,2015-03-11,29
"P1-T4282",1,4282,2017-11-11,2018-01-01,51
"P1-T12",1,12,2015-02-10,2015-02-18,8
"P1-T4294",1,4294,2017-12-11,2017-12-10,-1
"P1-T4295",1,4295,2017-11-10,2017-11-11,1
"P1-T4298",1,4298,2017-12-13,2017-12-12,-1
"P1-T4297",1,4297,2017-12-13,2017-12-12,-1
"P1-T4299",1,4299,2017-11-14,2017-11-16,2
"P0-T5921",0,5921,2015-05-06,2015-05-08,2
"P0-T5927",0,5927,2015-05-06,2015-05-07,1
"P0-T5933",0,5933,2015-05-12,2015-05-11,-1
"P0-T5937",0,5937,2015-05-19,2015-05-20,1
"P0-T5936",0,5936,2015-05-17,2016-08-05,446
"P0-T5935",0,5935,2015-06-19,2015-06-29,10
"P0-T4604",0,4604,2014-12-09,2014-12-10,1
"P0-T5934",0,5934,2015-07-15,2015-07-18,3
"P0-T5939",0,5939,2015-05-07,2015-05-09,2
"P0-T5938",0,5938,2015-05-19,2015-05-21,2
"P0-T5900",0,5900,2015-05-21,2015-05-22,1
"P0-T5904",0,5904,2015-05-07,2015-05-18,11
"P0-T5903",0,5903,2015-05-17,2015-05-18,1
"P0-T5902",0,5902,2015-05-21,2015-05-22,1
"P0-T5901",0,5901,2015-05-09,2015-05-13,4
"P0-T5908",0,5908,2017-06-09,2018-09-20,468
"P0-T5907",0,5907,2015-05-08,2015-05-10,2
"P0-T5906",0,5906,2015-12-07,2016-05-07,152
"P0-T5905",0,5905,2015-05-13,2015-05-16,3
"P0-T5910",0,5910,2015-05-06,2015-05-14,8
"P1-T90",1,90,2015-05-10,2015-05-09,-1
"P1-T4209",1,4209,2017-10-23,2017-10-26,3
"P1-T4210",1,4210,2017-10-22,2017-10-25,3
"P1-T4212",1,4212,2017-10-23,2017-11-03,11
"P1-T4211",1,4211,2017-10-19,2017-10-21,2
"P1-T4214",1,4214,2017-10-26,2017-11-24,29
"P1-T4213",1,4213,2017-10-23,2017-11-12,20
"P1-T81",1,81,2015-05-04,2015-05-03,-1
"P1-T4216",1,4216,2017-10-26,2017-10-27,1
"P1-T4215",1,4215,2017-11-30,2017-11-29,-1
"P1-T4218",1,4218,2017-10-27,2017-10-29,2
"P1-T4217",1,4217,2017-11-02,2017-11-13,11
"P1-T4219",1,4219,2017-11-13,2017-11-17,4
"P1-T71",1,71,2015-03-31,2015-03-30,-1
"P1-T72",1,72,2015-05-02,2015-05-01,-1
"P1-T73",1,73,2015-05-02,2015-05-01,-1
"P1-T74",1,74,2015-05-02,2015-05-01,-1
"P1-T4220",1,4220,2017-12-04,2017-12-23,19
"P1-T57",1,57,2015-03-01,2015-03-06,5
"P1-T58",1,58,2015-05-16,2015-05-22,6
"P1-T59",1,59,2015-03-21,2015-03-31,10
"P1-T60",1,60,2015-04-26,2015-04-29,3
"P1-T61",1,61,2015-05-09,2015-05-13,4
"P1-T62",1,62,2015-04-30,2015-04-29,-1
"P1-T46",1,46,2015-04-27,2015-04-26,-1
"P1-T47",1,47,2015-04-27,2015-04-26,-1
"P1-T52",1,52,2015-05-01,2015-04-30,-1
"P1-T54",1,54,2015-02-28,2015-03-05,5
"P1-T55",1,55,2015-02-28,2015-03-01,1
"P1-T56",1,56,2015-03-14,2015-03-18,4
"P1-T4249",1,4249,2017-11-06,2017-11-07,1
"P1-T43",1,43,2015-12-30,2015-12-29,-1
"P1-T4250",1,4250,2017-11-04,2017-11-08,4
"P1-T44",1,44,2015-04-27,2015-04-26,-1
"P1-T45",1,45,2015-04-27,2015-04-26,-1
"P1-T4251",1,4251,2017-11-02,2017-11-08,6
"P1-T4253",1,4253,2017-10-31,2017-10-30,-1
"P1-T4261",1,4261,2017-11-01,2017-10-31,-1
"P1-T4263",1,4263,2017-12-06,2017-12-05,-1
"P1-T4262",1,4262,2017-11-01,2017-10-31,-1
"P1-T4265",1,4265,2017-12-06,2017-12-05,-1
"P1-T4264",1,4264,2017-12-06,2017-12-05,-1
"P1-T4267",1,4267,2017-12-06,2017-12-05,-1
"P1-T4266",1,4266,2017-12-06,2017-12-05,-1
"P1-T4268",1,4268,2017-12-06,2017-12-05,-1
"P0-T2060",0,2060,2013-08-01,2013-07-31,-1
"P0-T2063",0,2063,2013-01-18,2013-01-17,-1
"P0-T3395",0,3395,2014-09-09,2014-09-08,-1
"P0-T2064",0,2064,2013-01-28,2013-01-27,-1
"P0-T2061",0,2061,2012-12-12,2012-12-11,-1
"P0-T2062",0,2062,2013-01-15,2013-01-14,-1
"P0-T2056",0,2056,2013-07-14,2013-07-13,-1
"P0-T2057",0,2057,2013-07-17,2013-07-16,-1
"P0-T3385",0,3385,2014-12-06,2014-12-05,-1
"P0-T2054",0,2054,2013-07-05,2013-07-04,-1
"P0-T3386",0,3386,2015-02-09,2015-02-08,-1
"P0-T2055",0,2055,2013-07-05,2013-07-04,-1
"P0-T2058",0,2058,2013-07-29,2013-07-28,-1
"P0-T2059",0,2059,2013-08-01,2013-07-31,-1
"P0-T2070",0,2070,2013-02-08,2013-02-07,-1
"P0-T2071",0,2071,2013-02-16,2013-02-15,-1
"P0-T2074",0,2074,2013-03-06,2013-03-05,-1
"P0-T2075",0,2075,2013-03-09,2013-03-08,-1
"P0-T2072",0,2072,2013-03-03,2013-03-02,-1
"P0-T2073",0,2073,2013-03-05,2013-03-04,-1
"P0-T3398",0,3398,2014-08-24,2014-08-23,-1
"P0-T2067",0,2067,2013-01-31,2013-01-30,-1
"P0-T2068",0,2068,2013-01-31,2013-01-30,-1
"P0-T3396",0,3396,2014-10-21,2014-10-20,-1
"P0-T2065",0,2065,2013-01-30,2013-01-29,-1
"P0-T3397",0,3397,2014-08-24,2014-09-13,20
"P0-T2066",0,2066,2013-01-31,2013-01-30,-1
"P0-T2069",0,2069,2013-02-04,2013-02-03,-1
"P0-T2041",0,2041,2013-05-24,2013-05-23,-1
"P0-T2042",0,2042,2013-05-26,2013-05-25,-1
"P0-T2040",0,2040,2013-05-24,2013-05-23,-1
"P0-T3365",0,3365,2014-12-15,2014-12-14,-1
"P0-T2034",0,2034,2013-05-16,2013-05-15,-1
"P0-T3366",0,3366,2014-11-10,2014-11-09,-1
"P0-T2035",0,2035,2013-05-17,2013-05-16,-1
"P0-T2032",0,2032,2013-05-16,2013-05-15,-1
"P0-T3364",0,3364,2014-08-22,2014-09-01,10
"P0-T2033",0,2033,2013-05-16,2013-05-15,-1
"P0-T2038",0,2038,2013-05-21,2013-05-20,-1
"P0-T2039",0,2039,2013-05-22,2013-05-21,-1
"P0-T3367",0,3367,2014-09-09,2014-09-15,6
"P0-T2036",0,2036,2013-05-17,2013-05-16,-1
"P0-T2037",0,2037,2013-05-18,2013-05-17,-1
"P0-T3380",0,3380,2014-11-10,2014-11-09,-1
"P0-T2052",0,2052,2013-07-05,2013-07-04,-1
"P0-T2053",0,2053,2013-07-05,2013-07-04,-1
"P0-T2050",0,2050,2013-07-04,2013-07-03,-1
"P0-T2051",0,2051,2013-07-05,2013-07-04,-1
"P0-T2045",0,2045,2013-06-19,2013-06-18,-1
"P0-T2046",0,2046,2013-07-01,2013-06-30,-1
"P0-T2043",0,2043,2013-05-26,2013-05-25,-1
"P0-T3375",0,3375,2014-09-29,2014-09-28,-1
"P0-T2044",0,2044,2013-05-31,2013-05-30,-1
"P0-T2049",0,2049,2013-07-04,2013-07-03,-1
"P0-T2047",0,2047,2013-07-03,2013-07-02,-1
"P0-T2048",0,2048,2013-07-03,2013-07-02,-1
"P0-T2098",0,2098,2013-04-14,2013-04-13,-1
"P0-T2099",0,2099,2013-04-24,2013-04-23,-1
"P0-T2081",0,2081,2013-03-17,2013-03-16,-1
"P0-T2082",0,2082,2013-03-17,2013-03-16,-1
"P0-T2080",0,2080,2013-03-17,2013-03-16,-1
"P0-T2085",0,2085,2013-03-19,2013-03-18,-1
"P0-T2086",0,2086,2013-03-19,2013-03-18,-1
"P0-T2083",0,2083,2013-03-18,2013-03-17,-1
"P0-T2084",0,2084,2013-03-19,2013-03-18,-1
"P0-T19",0,19,2013-06-19,2013-06-18,-1
"P0-T2078",0,2078,2013-03-17,2013-03-16,-1
"P0-T2079",0,2079,2013-03-17,2013-03-16,-1
"P0-T2076",0,2076,2013-03-10,2013-03-09,-1
"P0-T2077",0,2077,2013-03-17,2013-03-16,-1
"P0-T24",0,24,2013-04-22,2013-08-23,123
"P0-T25",0,25,2013-04-22,2013-06-22,61
"P0-T2092",0,2092,2013-04-06,2013-04-05,-1
"P0-T2093",0,2093,2013-04-09,2013-04-08,-1
"P0-T2090",0,2090,2013-04-05,2013-04-04,-1
"P0-T2091",0,2091,2013-04-06,2013-04-05,-1
"P0-T2096",0,2096,2013-04-12,2013-04-11,-1
"P0-T27",0,27,2013-04-22,2013-05-15,23
"P0-T2097",0,2097,2013-04-13,2013-04-12,-1
"P0-T28",0,28,2013-04-22,2013-05-15,23
"P0-T2094",0,2094,2013-04-09,2013-04-08,-1
"P0-T29",0,29,2013-04-22,2013-05-15,23
"P0-T2095",0,2095,2013-04-10,2013-04-09,-1
"P0-T2089",0,2089,2013-04-01,2013-03-31,-1
"P0-T2087",0,2087,2013-03-23,2013-03-22,-1
"P0-T2088",0,2088,2013-03-30,2013-03-29,-1
"P0-T34",0,34,2013-04-22,2013-05-10,18
"P0-T35",0,35,2013-04-22,2013-05-04,12
"P0-T36",0,36,2013-04-22,2013-04-29,7
"P0-T37",0,37,2013-05-15,2013-05-28,13
"P0-T30",0,30,2013-04-22,2013-05-16,24
"P0-T31",0,31,2013-04-22,2013-05-04,12
"P0-T32",0,32,2013-04-26,2013-05-08,12
"P0-T33",0,33,2013-04-22,2013-05-02,10
"P0-T38",0,38,2013-05-07,2013-07-30,84
"P0-T39",0,39,2013-04-22,2013-06-25,64
"P0-T4631",0,4631,2014-12-25,2014-12-29,4
"P0-T4630",0,4630,2015-02-18,2015-02-17,-1
"P0-T5966",0,5966,2015-06-12,2015-06-11,-1
"P0-T5965",0,5965,2015-11-13,2015-11-12,-1
"P0-T4634",0,4634,2015-02-18,2015-02-17,-1
"P0-T5964",0,5964,2015-05-24,2015-05-28,4
"P0-T4633",0,4633,2014-12-25,2014-12-24,-1
"P0-T5963",0,5963,2015-05-07,2015-05-08,1
"P0-T4632",0,4632,2015-02-18,2015-02-17,-1
"P0-T4639",0,4639,2014-12-14,2014-12-20,6
"P0-T4638",0,4638,2015-03-19,2015-03-18,-1
"P0-T5968",0,5968,2015-06-12,2015-06-11,-1
"P0-T5967",0,5967,2015-05-31,2015-06-04,4
"P0-T40",0,40,2013-04-22,2013-05-02,10
"P0-T45",0,45,2013-05-11,2013-07-09,59
"P0-T46",0,46,2013-05-11,2013-07-09,59
"P0-T47",0,47,2013-05-11,2013-07-09,59
"P0-T48",0,48,2013-05-11,2013-07-09,59
"P0-T41",0,41,2013-04-30,2013-05-10,10
"P0-T42",0,42,2013-10-13,2013-12-10,58
"P0-T44",0,44,2013-05-11,2013-07-09,59
"P0-T49",0,49,2013-05-13,2013-05-16,3
"P0-T4642",0,4642,2015-03-20,2015-03-19,-1
"P0-T4641",0,4641,2014-12-28,2014-12-31,3
"P0-T4640",0,4640,2014-12-18,2014-12-27,9
"P0-T4645",0,4645,2015-02-21,2015-02-20,-1
"P0-T4643",0,4643,2015-03-20,2015-03-19,-1
"P0-T4649",0,4649,2015-01-16,2015-01-15,-1
"P0-T4648",0,4648,2015-03-23,2015-03-22,-1
"P0-T50",0,50,2013-08-07,2013-08-06,-1
